review_id,order_id,customer_id,restaurant_id,food_rating,delivery_rating,overall_rating,review_text,review_date,helpful_votes
REV27896,ORD120339,C14951,R3244,3.7,3.9,3.8,"Average food, expected more.",2023-08-19,0
REV27897,ORD124653,C10308,R3889,4.2,3.2,4.2,One of the best in the area!,2023-10-24,15
REV27898,ORD148456,C18726,R1288,4.7,3.2,3.8,Food arrived cold but tasted fine.,2023-12-01,0
REV27899,ORD125388,C16240,R1583,4.3,4.1,4.3,Excellent food quality and packaging.,2022-09-09,0
REV27900,ORD137941,C10130,R2209,4.2,3.9,3.9,"Okay experience, may try again.",2021-09-10,4
REV27901,ORD125495,C15179,R1413,3.6,3.7,3.3,"Okay experience, may try again.",2021-02-13,5
REV27902,ORD135175,C19688,R1200,3.9,4.1,3.8,"Decent food, nothing extraordinary.",2021-02-08,0
REV27903,ORD122660,C12274,R1483,4.6,4.4,4.3,One of the best in the area!,2022-02-05,2
REV27904,ORD131036,C18130,R1641,4.5,3.4,4.3,One of the best in the area!,2021-09-24,2
REV27905,ORD133609,C15310,R3350,4.4,3.5,3.7,"Decent food, nothing extraordinary.",2022-08-16,1
REV27906,ORD107162,C15711,R2989,4.0,4.0,4.0,"Very fresh ingredients, absolutely delicious.",2022-07-20,0
REV27907,ORD146995,C16550,R1466,4.4,4.0,4.3,"Really loved the food, will order again!",2023-10-15,12
REV27908,ORD133689,C19904,R2506,4.1,3.4,3.7,"Could be better, but not bad.",2023-01-09,5
REV27909,ORD141445,C10602,R2119,4.4,3.7,4.2,Hot food delivered on time. Thumbs up!,2022-06-28,9
REV27910,ORD139963,C12763,R1295,3.7,3.0,3.2,"Packaging was good, taste was okay.",2021-05-19,0
REV27911,ORD105729,C14926,R1758,4.2,4.2,4.3,"Really loved the food, will order again!",2021-06-02,10
REV27912,ORD113575,C11728,R3491,4.7,4.6,4.5,Hot food delivered on time. Thumbs up!,2021-07-22,3
REV27913,ORD143942,C17467,R2853,3.9,3.4,3.9,"Average food, expected more.",2021-10-21,15
REV27914,ORD133746,C12686,R2675,3.1,4.3,4.2,Quick delivery and tasty food.,2022-03-08,4
REV27915,ORD131400,C11408,R2481,4.8,3.7,4.6,Excellent food quality and packaging.,2022-07-10,10
REV27916,ORD146775,C12560,R3035,4.5,4.2,4.5,Hot food delivered on time. Thumbs up!,2022-10-28,3
REV27917,ORD130645,C10948,R1132,3.6,4.0,3.5,"Could be better, but not bad.",2021-04-28,1
REV27918,ORD126749,C15423,R2818,4.3,4.5,4.2,Quick delivery and tasty food.,2023-08-10,6
REV27919,ORD116210,C16502,R3451,4.4,4.9,4.7,"Value for money, loved it.",2022-03-16,3
REV27920,ORD115448,C11420,R1158,4.2,4.2,4.0,"Value for money, loved it.",2021-01-13,3
REV27921,ORD147231,C16737,R3660,4.5,4.0,4.6,Great taste and fast delivery.,2022-06-05,0
REV27922,ORD114127,C16804,R1124,3.8,3.9,3.8,"Food was okay, nothing special.",2021-09-28,3
REV27923,ORD131873,C17136,R3029,4.1,3.9,4.2,One of the best in the area!,2022-09-28,3
REV27924,ORD143378,C17399,R2237,3.4,2.6,3.0,"Food was okay, nothing special.",2023-08-25,4
REV27925,ORD103353,C17175,R3563,4.8,4.4,4.6,"Very fresh ingredients, absolutely delicious.",2022-11-14,3
REV27926,ORD109353,C16211,R3420,4.6,4.1,4.4,Hot food delivered on time. Thumbs up!,2022-12-09,0
REV27927,ORD128916,C19671,R3817,4.1,3.8,4.3,Portions were generous and flavourful.,2021-02-16,0
REV27928,ORD121150,C11677,R3251,4.6,3.9,4.2,Great taste and fast delivery.,2021-08-10,3
REV27929,ORD112500,C19315,R1463,2.7,4.3,3.3,Delivery was late but food was good.,2021-10-23,2
REV27930,ORD141167,C16332,R2294,4.4,4.5,4.2,Great taste and fast delivery.,2021-06-24,2
REV27931,ORD111825,C12576,R2769,4.6,2.9,3.7,"Decent food, nothing extraordinary.",2022-06-09,1
REV27932,ORD113949,C11307,R3167,4.4,4.6,4.7,"Authentic flavours, highly recommended.",2021-07-05,3
REV27933,ORD115053,C10528,R2395,4.4,4.2,4.4,Quick delivery and tasty food.,2021-04-16,1
REV27934,ORD135268,C10164,R1560,3.6,4.8,4.4,"Authentic flavours, highly recommended.",2023-11-24,1
REV27935,ORD141487,C19255,R2734,4.0,4.9,4.4,Great taste and fast delivery.,2022-08-17,5
REV27936,ORD120101,C11189,R2983,4.7,4.1,4.7,Excellent food quality and packaging.,2023-09-11,15
REV27937,ORD113612,C15551,R2252,4.4,3.1,3.9,"Okay experience, may try again.",2021-07-28,4
REV27938,ORD104091,C10344,R3487,4.9,2.9,3.9,Food arrived cold but tasted fine.,2021-09-02,3
REV27939,ORD100528,C19156,R3298,3.0,2.9,2.8,Food was cold and undercooked.,2022-11-24,0
REV27940,ORD140891,C19355,R1441,4.6,3.0,4.1,"Really loved the food, will order again!",2022-09-29,0
REV27941,ORD148069,C16790,R2024,3.9,4.8,4.2,Portions were generous and flavourful.,2022-07-03,2
REV27942,ORD113505,C11261,R2132,3.6,3.7,4.0,Quick delivery and tasty food.,2022-09-02,6
REV27943,ORD103161,C15918,R2237,4.5,4.2,4.7,"Really loved the food, will order again!",2022-03-15,3
REV27944,ORD104167,C14382,R1137,3.4,4.1,3.4,Delivery was late but food was good.,2021-06-20,0
REV27945,ORD114024,C10425,R1490,3.5,3.8,3.4,"Food was okay, nothing special.",2022-06-11,0
REV27946,ORD147783,C19387,R3648,4.6,4.0,4.1,One of the best in the area!,2023-11-06,1
REV27947,ORD140843,C10078,R3443,2.1,3.5,2.9,"Not fresh, smelled odd.",2022-03-13,3
REV27948,ORD110759,C13704,R2979,4.0,3.9,3.9,"Decent food, nothing extraordinary.",2022-10-17,1
REV27949,ORD134823,C11419,R3655,4.1,4.3,4.1,Hot food delivered on time. Thumbs up!,2021-08-15,1
REV27950,ORD120326,C17600,R1440,4.7,3.9,4.5,Excellent food quality and packaging.,2021-07-11,3
REV27951,ORD145860,C19609,R1848,3.7,3.7,3.9,"Could be better, but not bad.",2023-02-22,9
REV27952,ORD100175,C14352,R3126,3.9,4.4,4.1,Portions were generous and flavourful.,2023-06-14,1
REV27953,ORD112815,C12028,R1960,4.0,4.8,4.4,Portions were generous and flavourful.,2023-09-03,1
REV27954,ORD113550,C18138,R1155,4.0,3.8,3.8,"Could be better, but not bad.",2023-08-25,0
REV27955,ORD142981,C10668,R1487,3.6,3.2,3.7,"Packaging was good, taste was okay.",2021-06-24,1
REV27956,ORD116417,C17161,R1836,4.7,2.6,4.2,"Value for money, loved it.",2022-06-13,7
REV27957,ORD125413,C17995,R1638,3.9,3.7,3.7,"Decent food, nothing extraordinary.",2023-02-26,1
REV27958,ORD122777,C12115,R2183,3.7,3.9,3.6,Food arrived cold but tasted fine.,2023-09-09,2
REV27959,ORD106535,C14829,R2425,3.7,3.6,3.7,Food arrived cold but tasted fine.,2022-08-11,9
REV27960,ORD148942,C19008,R3942,4.4,3.2,3.9,"Decent food, nothing extraordinary.",2022-08-14,1
REV27961,ORD144628,C13878,R3037,4.8,4.6,4.8,One of the best in the area!,2023-05-23,1
REV27962,ORD129459,C10982,R2337,4.3,4.2,4.5,"Authentic flavours, highly recommended.",2021-02-23,13
REV27963,ORD121146,C16628,R1735,4.7,4.4,4.1,"Value for money, loved it.",2023-04-01,3
REV27964,ORD142887,C12402,R1219,4.8,4.0,4.7,"Really loved the food, will order again!",2023-12-07,1
REV27965,ORD109506,C19196,R1888,4.2,4.8,4.5,"Authentic flavours, highly recommended.",2021-06-11,4
REV27966,ORD133875,C13633,R1901,4.2,2.8,3.6,"Food was okay, nothing special.",2022-08-30,1
REV27967,ORD104719,C12130,R3739,4.5,4.8,4.4,Quick delivery and tasty food.,2023-09-24,8
REV27968,ORD105672,C14163,R2789,4.7,3.2,4.2,"Value for money, loved it.",2023-07-06,8
REV27969,ORD111671,C15485,R2533,4.5,4.4,4.7,Great taste and fast delivery.,2021-02-04,0
REV27970,ORD136469,C13953,R3746,4.3,4.6,4.7,One of the best in the area!,2023-05-08,8
REV27971,ORD103795,C18387,R3418,4.9,4.6,4.6,Quick delivery and tasty food.,2022-04-15,1
REV27972,ORD114440,C19026,R1214,4.4,4.5,4.4,Quick delivery and tasty food.,2023-02-17,7
REV27973,ORD109700,C18582,R1723,4.0,4.2,4.2,"Very fresh ingredients, absolutely delicious.",2021-07-16,1
REV27974,ORD107283,C19023,R3771,3.5,3.7,3.5,"Could be better, but not bad.",2021-03-10,1
REV27975,ORD118269,C11849,R1330,4.5,4.3,4.4,"Authentic flavours, highly recommended.",2021-06-20,0
REV27976,ORD121824,C17063,R3311,4.5,4.7,4.7,Great taste and fast delivery.,2021-12-18,0
REV27977,ORD140744,C15709,R1451,4.8,3.6,4.4,Excellent food quality and packaging.,2023-10-02,0
REV27978,ORD137131,C12006,R2227,3.2,3.4,3.3,"Okay experience, may try again.",2021-02-12,4
REV27979,ORD108086,C16869,R3898,3.8,4.0,4.2,Portions were generous and flavourful.,2022-01-10,7
REV27980,ORD144072,C15344,R2909,3.1,3.5,3.4,"Okay experience, may try again.",2023-09-21,2
REV27981,ORD134136,C13512,R3361,3.4,3.3,3.5,"Could be better, but not bad.",2023-10-03,0
REV27982,ORD117225,C14653,R2940,4.5,4.6,4.6,Hot food delivered on time. Thumbs up!,2021-04-27,1
REV27983,ORD113042,C17059,R2285,3.3,4.1,3.5,"Decent food, nothing extraordinary.",2023-11-24,4
REV27984,ORD129133,C16282,R2745,5.0,4.1,4.6,"Value for money, loved it.",2021-05-17,4
REV27985,ORD132559,C12289,R2000,3.4,4.6,4.0,Great taste and fast delivery.,2021-03-25,1
REV27986,ORD103674,C16932,R2105,3.5,4.5,3.8,"Food was okay, nothing special.",2023-10-25,4
REV27987,ORD112870,C11130,R3629,3.9,3.8,4.1,One of the best in the area!,2022-10-29,0
REV27988,ORD111337,C19775,R1326,4.2,4.5,4.4,Great taste and fast delivery.,2022-09-13,1
REV27989,ORD102856,C14615,R3032,4.6,4.3,4.8,"Value for money, loved it.",2022-11-28,0
REV27990,ORD107424,C12279,R1452,4.5,3.7,4.2,Hot food delivered on time. Thumbs up!,2021-01-14,0
REV27991,ORD112545,C15510,R3977,4.3,4.0,4.5,Excellent food quality and packaging.,2021-11-07,0
REV27992,ORD119794,C12401,R3187,4.3,4.2,4.4,"Authentic flavours, highly recommended.",2023-06-24,4
REV27993,ORD119240,C18425,R3930,4.6,2.9,4.3,Great taste and fast delivery.,2021-03-07,0
REV27994,ORD139961,C18647,R2830,4.4,3.2,3.7,"Food was okay, nothing special.",2023-05-11,9
REV27995,ORD113005,C15156,R3877,4.7,4.0,4.4,Quick delivery and tasty food.,2021-12-23,0
REV27996,ORD101198,C18841,R3546,3.5,3.8,3.5,"Food was okay, nothing special.",2023-04-11,1
REV27997,ORD118491,C13232,R1714,4.1,4.0,4.2,"Really loved the food, will order again!",2021-03-26,8
REV27998,ORD132059,C13661,R1977,2.6,2.9,2.7,Very small portions for the price.,2022-08-18,2
REV27999,ORD145907,C14909,R1861,4.4,3.5,3.8,Food arrived cold but tasted fine.,2022-12-21,0
REV28000,ORD108198,C16930,R2064,4.9,3.3,4.5,Excellent food quality and packaging.,2021-12-16,12
REV28001,ORD118048,C15126,R1023,4.5,4.2,4.3,Hot food delivered on time. Thumbs up!,2021-07-31,1
REV28002,ORD118376,C10042,R2474,3.9,3.8,3.8,"Okay experience, may try again.",2021-12-12,4
REV28003,ORD138728,C16596,R3443,3.5,4.3,3.7,"Could be better, but not bad.",2023-10-28,4
REV28004,ORD111896,C10500,R2336,4.7,3.7,4.0,Hot food delivered on time. Thumbs up!,2021-01-16,3
REV28005,ORD132976,C12446,R2831,4.7,4.4,4.7,One of the best in the area!,2022-09-05,2
REV28006,ORD111273,C19429,R1870,4.0,4.6,4.0,"Value for money, loved it.",2021-06-21,0
REV28007,ORD102768,C15527,R3774,2.9,2.6,2.7,Very small portions for the price.,2022-04-02,0
REV28008,ORD100843,C10022,R2293,4.2,3.9,3.7,"Could be better, but not bad.",2021-09-03,8
REV28009,ORD114481,C12949,R2717,4.2,3.2,3.8,"Packaging was good, taste was okay.",2022-05-07,2
REV28010,ORD140093,C12859,R3246,4.8,3.9,4.5,"Very fresh ingredients, absolutely delicious.",2023-09-17,6
REV28011,ORD134879,C19121,R3751,3.1,3.2,3.2,Delivery was late but food was good.,2023-07-13,5
REV28012,ORD139691,C13213,R1616,4.4,4.4,4.1,"Very fresh ingredients, absolutely delicious.",2021-10-30,5
REV28013,ORD125249,C17983,R1056,4.0,3.6,4.0,Portions were generous and flavourful.,2021-01-25,1
REV28014,ORD106730,C10811,R3653,3.2,4.1,3.8,"Could be better, but not bad.",2023-06-22,1
REV28015,ORD146275,C11934,R3243,4.6,4.5,4.6,Excellent food quality and packaging.,2023-02-25,0
REV28016,ORD111210,C18624,R3054,4.0,4.4,4.1,Quick delivery and tasty food.,2022-04-20,20
REV28017,ORD129982,C18794,R2285,3.2,4.4,3.6,"Food was okay, nothing special.",2023-08-18,0
REV28018,ORD149318,C18279,R2526,4.8,4.6,5.0,"Really loved the food, will order again!",2022-10-13,0
REV28019,ORD118523,C15377,R2031,4.1,4.0,4.3,"Value for money, loved it.",2022-02-07,3
REV28020,ORD138101,C11875,R3600,4.3,3.5,4.1,Great taste and fast delivery.,2021-08-02,0
REV28021,ORD107528,C11997,R3551,4.7,2.6,3.9,"Okay experience, may try again.",2021-10-19,3
REV28022,ORD119813,C11129,R1076,3.9,4.0,3.8,"Could be better, but not bad.",2022-06-03,2
REV28023,ORD112216,C18255,R3888,3.8,2.8,3.6,"Okay experience, may try again.",2022-11-02,0
REV28024,ORD103248,C15714,R2760,3.7,2.9,3.4,Delivery was late but food was good.,2023-08-19,7
REV28025,ORD135487,C11928,R3608,4.1,4.3,4.1,Hot food delivered on time. Thumbs up!,2021-06-18,3
REV28026,ORD133774,C15344,R3676,4.4,4.0,4.2,"Authentic flavours, highly recommended.",2023-06-03,12
REV28027,ORD129749,C14160,R1496,2.9,3.1,3.2,Food arrived cold but tasted fine.,2021-05-30,15
REV28028,ORD118748,C16260,R3675,4.4,3.5,4.3,"Very fresh ingredients, absolutely delicious.",2021-05-02,3
REV28029,ORD149218,C19916,R3010,3.4,3.8,3.5,"Packaging was good, taste was okay.",2021-12-23,14
REV28030,ORD142319,C14998,R3911,3.6,4.1,4.2,One of the best in the area!,2023-10-18,2
REV28031,ORD116736,C19134,R3171,3.8,4.1,4.0,"Very fresh ingredients, absolutely delicious.",2023-01-09,0
REV28032,ORD143545,C11375,R1322,4.8,4.5,4.4,"Authentic flavours, highly recommended.",2021-04-29,5
REV28033,ORD147736,C13818,R1273,4.1,3.3,3.7,Food arrived cold but tasted fine.,2023-04-30,4
REV28034,ORD118792,C13084,R3368,2.6,3.2,2.9,Wrong order was delivered.,2023-03-09,1
REV28035,ORD128822,C14326,R2183,4.6,3.4,4.1,Quick delivery and tasty food.,2022-04-20,10
REV28036,ORD144993,C14100,R3917,4.3,4.5,4.7,One of the best in the area!,2022-06-25,4
REV28037,ORD121634,C16379,R2966,3.6,4.0,3.7,"Could be better, but not bad.",2023-08-26,2
REV28038,ORD115979,C11670,R3996,4.5,4.6,4.4,Excellent food quality and packaging.,2021-05-18,0
REV28039,ORD134255,C13901,R1421,3.4,4.3,3.4,"Could be better, but not bad.",2021-04-04,1
REV28040,ORD107829,C17346,R1535,3.8,4.2,4.1,Hot food delivered on time. Thumbs up!,2023-12-14,0
REV28041,ORD134551,C10367,R1703,2.9,4.1,3.5,"Could be better, but not bad.",2022-10-12,1
REV28042,ORD105713,C19393,R3591,3.9,4.6,4.7,Hot food delivered on time. Thumbs up!,2021-04-27,6
REV28043,ORD122106,C17592,R3446,2.9,3.1,3.1,"Packaging was good, taste was okay.",2022-08-22,2
REV28044,ORD139309,C19908,R3377,2.9,3.9,3.3,Food arrived cold but tasted fine.,2022-06-20,5
REV28045,ORD146157,C16200,R2257,4.5,4.2,4.5,"Value for money, loved it.",2021-04-24,0
REV28046,ORD122190,C14714,R3088,3.6,3.1,3.2,"Food was okay, nothing special.",2023-10-09,2
REV28047,ORD120155,C12845,R3277,4.4,2.4,3.4,Delivery was late but food was good.,2021-02-03,5
REV28048,ORD142212,C15702,R2528,3.1,3.0,3.2,"Average food, expected more.",2024-01-01,2
REV28049,ORD136118,C18348,R3290,4.4,3.4,4.1,One of the best in the area!,2022-04-20,0
REV28050,ORD122758,C15216,R3789,3.0,3.9,3.3,Food arrived cold but tasted fine.,2022-06-11,6
REV28051,ORD146173,C16064,R1161,4.5,4.1,4.7,Quick delivery and tasty food.,2022-11-17,0
REV28052,ORD145035,C17361,R3970,3.0,4.5,3.8,Delivery was late but food was good.,2022-12-19,6
REV28053,ORD122041,C14769,R2152,3.5,3.7,3.2,"Could be better, but not bad.",2022-08-05,2
REV28054,ORD139583,C12253,R2540,4.7,3.0,3.9,"Okay experience, may try again.",2022-11-15,1
REV28055,ORD116790,C12393,R3794,3.7,3.2,3.1,"Packaging was good, taste was okay.",2023-06-12,8
REV28056,ORD120514,C15980,R3409,4.2,4.3,4.5,One of the best in the area!,2022-08-22,10
REV28057,ORD145901,C13963,R3396,4.5,2.1,3.5,"Could be better, but not bad.",2023-04-15,3
REV28058,ORD122897,C17463,R1672,4.1,3.7,3.9,"Okay experience, may try again.",2021-05-27,5
REV28059,ORD148359,C13375,R1997,4.1,3.5,3.7,"Okay experience, may try again.",2021-02-20,3
REV28060,ORD101251,C14690,R3669,4.1,4.0,4.0,"Value for money, loved it.",2022-02-10,15
REV28061,ORD130754,C11612,R3926,2.9,2.9,2.8,Very small portions for the price.,2023-06-24,0
REV28062,ORD144050,C14709,R3742,3.6,4.0,3.6,Food arrived cold but tasted fine.,2023-02-05,4
REV28063,ORD143991,C11802,R2584,4.5,4.7,4.4,"Value for money, loved it.",2021-04-03,13
REV28064,ORD132549,C10032,R1450,4.9,3.3,4.6,"Authentic flavours, highly recommended.",2023-09-19,10
REV28065,ORD139032,C16383,R2065,3.8,4.5,3.9,"Packaging was good, taste was okay.",2021-05-19,1
REV28066,ORD118599,C14585,R3046,4.5,4.0,4.2,"Very fresh ingredients, absolutely delicious.",2021-08-04,4
REV28067,ORD102185,C14387,R3728,2.8,4.6,3.7,"Packaging was good, taste was okay.",2023-10-12,0
REV28068,ORD133566,C12847,R3787,4.4,3.5,3.9,"Average food, expected more.",2023-08-01,33
REV28069,ORD133441,C17348,R2546,3.7,3.2,3.7,"Average food, expected more.",2023-08-30,18
REV28070,ORD100404,C16772,R2795,3.4,3.8,3.9,"Packaging was good, taste was okay.",2023-03-17,7
REV28071,ORD124156,C15696,R2595,3.9,3.6,3.6,"Average food, expected more.",2023-05-08,2
REV28072,ORD125584,C12610,R3496,3.8,3.8,3.8,"Food was okay, nothing special.",2023-05-18,7
REV28073,ORD143805,C15573,R2363,4.4,4.2,4.4,"Really loved the food, will order again!",2023-10-22,0
REV28074,ORD108646,C13522,R3238,4.3,2.8,3.8,"Average food, expected more.",2023-08-26,3
REV28075,ORD122298,C15465,R2462,3.7,3.9,3.8,Food arrived cold but tasted fine.,2022-11-17,2
REV28076,ORD107530,C11204,R1078,4.4,2.1,3.7,Food arrived cold but tasted fine.,2021-09-30,2
REV28077,ORD137394,C12033,R1318,4.0,3.3,3.6,Delivery was late but food was good.,2021-03-04,1
REV28078,ORD115029,C12068,R1744,4.2,4.1,4.2,Portions were generous and flavourful.,2023-11-30,0
REV28079,ORD143422,C10929,R1833,4.4,3.9,4.3,"Very fresh ingredients, absolutely delicious.",2022-04-26,0
REV28080,ORD108740,C10913,R2630,4.8,3.8,4.6,"Authentic flavours, highly recommended.",2021-08-26,17
REV28081,ORD147439,C17827,R2459,4.7,3.3,4.4,Great taste and fast delivery.,2022-12-23,7
REV28082,ORD135557,C11924,R1267,3.3,3.7,3.5,Delivery was late but food was good.,2021-01-18,5
REV28083,ORD140188,C13727,R3315,4.2,4.2,4.3,"Authentic flavours, highly recommended.",2022-07-31,4
REV28084,ORD127733,C17421,R3816,3.6,3.9,3.7,"Food was okay, nothing special.",2023-10-29,0
REV28085,ORD105436,C14718,R3108,4.9,3.1,4.0,"Value for money, loved it.",2023-08-26,1
REV28086,ORD141898,C11310,R1382,4.8,2.6,3.8,"Could be better, but not bad.",2022-06-24,5
REV28087,ORD104709,C18167,R2118,4.3,4.2,4.6,"Authentic flavours, highly recommended.",2022-12-24,1
REV28088,ORD139241,C11005,R3531,4.4,3.6,4.1,"Value for money, loved it.",2021-03-08,6
REV28089,ORD131973,C14591,R3569,4.2,3.2,3.9,"Okay experience, may try again.",2023-12-07,0
REV28090,ORD120231,C19995,R3720,4.0,3.7,3.9,"Okay experience, may try again.",2023-01-04,0
REV28091,ORD117568,C13749,R2827,3.7,3.8,3.8,"Could be better, but not bad.",2022-04-17,0
REV28092,ORD119831,C19848,R1274,4.7,4.2,4.4,Excellent food quality and packaging.,2021-09-22,1
REV28093,ORD100433,C17099,R3398,3.6,3.6,3.7,"Food was okay, nothing special.",2021-10-21,2
REV28094,ORD143556,C10853,R2383,4.8,3.9,4.5,Hot food delivered on time. Thumbs up!,2021-11-26,14
REV28095,ORD101582,C16958,R2524,4.1,4.2,4.3,"Really loved the food, will order again!",2022-03-30,4
REV28096,ORD145896,C16162,R2063,4.7,4.2,4.3,"Really loved the food, will order again!",2022-01-06,0
REV28097,ORD113189,C11967,R2682,3.9,2.7,3.2,"Could be better, but not bad.",2021-04-18,3
REV28098,ORD136937,C11614,R1789,4.8,3.6,4.7,"Value for money, loved it.",2022-10-25,4
REV28099,ORD110801,C12398,R2178,3.9,4.3,4.0,One of the best in the area!,2023-10-12,0
REV28100,ORD123521,C15344,R3636,3.4,3.6,3.7,"Decent food, nothing extraordinary.",2023-10-03,7
REV28101,ORD138604,C19833,R3661,3.8,2.6,3.5,"Okay experience, may try again.",2022-10-19,7
REV28102,ORD124618,C15500,R3473,3.6,4.2,3.5,Food arrived cold but tasted fine.,2023-05-21,0
REV28103,ORD117542,C19486,R2388,4.0,3.9,4.0,Hot food delivered on time. Thumbs up!,2021-05-21,2
REV28104,ORD111598,C12021,R3006,4.4,4.2,4.1,Excellent food quality and packaging.,2022-03-22,1
REV28105,ORD117123,C17886,R3580,4.2,3.6,3.9,Food arrived cold but tasted fine.,2023-02-11,10
REV28106,ORD134415,C16233,R1063,4.4,2.9,3.7,"Could be better, but not bad.",2022-06-28,1
REV28107,ORD130356,C10673,R1243,4.3,3.7,4.2,Portions were generous and flavourful.,2022-01-25,6
REV28108,ORD121435,C11620,R2448,3.6,4.2,3.7,"Average food, expected more.",2022-07-30,1
REV28109,ORD144889,C17541,R3154,4.2,3.3,4.0,Portions were generous and flavourful.,2023-03-15,0
REV28110,ORD123916,C11524,R1376,4.0,4.4,4.0,"Value for money, loved it.",2021-08-13,4
REV28111,ORD142036,C17534,R1693,4.5,3.8,4.0,"Value for money, loved it.",2023-08-21,4
REV28112,ORD143596,C11667,R2140,4.2,4.1,3.9,"Decent food, nothing extraordinary.",2021-03-23,0
REV28113,ORD132717,C19555,R2188,4.2,4.0,4.0,Portions were generous and flavourful.,2023-10-16,1
REV28114,ORD113746,C19426,R1498,4.6,4.7,4.8,Quick delivery and tasty food.,2022-11-21,3
REV28115,ORD104953,C18336,R2705,4.7,4.4,4.5,Quick delivery and tasty food.,2023-05-19,3
REV28116,ORD109433,C10851,R3702,4.3,4.1,4.0,Portions were generous and flavourful.,2021-04-14,6
REV28117,ORD144069,C19308,R1665,4.5,2.4,3.4,Food arrived cold but tasted fine.,2022-06-04,0
REV28118,ORD144536,C15577,R3214,4.0,3.5,4.0,"Very fresh ingredients, absolutely delicious.",2022-06-29,0
REV28119,ORD135817,C13835,R1465,4.0,3.4,3.6,"Food was okay, nothing special.",2022-02-14,1
